Facility_ID,Facility_Name,Address,City,State,County_Name,ZIP_Code,Phone_Number,Pct_Catheter_Associated_Urinary_Tract_Infections,Pct_Central_Line_Associated_Bloodstream_Infections,Pct_Clostridium_Difficile_CDiff_Infections,Pct_MRSA_Bacteremia_Infections,Pct_Abdominal_Hysterectomy_Infections,Pct_SSI_Colon_Surgery_Infections,Pct_Hospital_Acquired_Infections,Catheter_Associated_Urinary_Tract_Infections_Numerator,Catheter_Associated_Urinary_Tract_Infections_Denominator,Central_Line_Associated_Bloodstream_Infection_Numerator,Central_Line_Associated_Bloodstream_Infection_Denominator,Clostridium_Difficile_CDiff_Numerator,Clostridium_Difficile_CDiff_Denominator,MRSA_Bacteremia_Numerator,MRSA_Bacteremia_Denominator,SSI_Abdominal_Hysterectomy_Numerator,SSI_Abdominal_Hysterectomy_Denominator,SSI_Colon_Surgery_Numerator,SSI_Colon_Surgery_Denominator,Total_Numerator,Total_Denominator
501302,DAYTON GENERAL HOSPITAL,1012 SOUTH 3RD STREET,DAYTON,WA,Columbia,99328,(509) 382-2531,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501301,GARFIELD COUNTY PUBLIC HOSPITAL DISTRICT #1,66 NORTH SIXTH STREET,POMEROY,WA,Garfield,99347,(509) 843-1591,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50129,ST BERNARDINE MEDICAL CENTER,2101 N WATERMAN AVE,SAN BERNARDINO,CA,San Bernardino,92404,(909) 883-8711,0.12%,0.14%,0.05%,0.01%,1.72%,1.57%,0.04%,8,6777,12,8627,33,66237,5,70562,1,58,2,127,61,152388
50128,TRI-CITY MEDICAL CENTER,4002 VISTA WAY,OCEANSIDE,CA,San Diego,92056,(760) 724-8411,0.19%,0.16%,0.07%,0.00%,0.00%,4.65%,0.05%,9,4856,10,6116,39,54145,0,61159,0,88,6,129,64,126493
50127,WOODLAND MEMORIAL HOSPITAL,1325 COTTONWOOD STREET,WOODLAND,CA,Yolo,95695,(530) 662-3961,0.08%,0.10%,0.01%,0.01%,0.00%,6.00%,0.03%,2,2391,2,2029,1,12027,1,13021,0,26,3,50,9,29544
50126,VALLEY PRESBYTERIAN HOSPITAL,15107 VANOWEN ST,VAN NUYS,CA,Los Angeles,91406,(818) 782-6600,0.11%,0.18%,0.04%,0.01%,0.00%,0.00%,0.03%,8,7212,13,7228,24,61168,4,66351,0,34,0,39,49,142032
50125,REGIONAL MEDICAL CENTER OF SAN JOSE,225 N JACKSON AVENUE,SAN JOSE,CA,Santa Clara,95116,(408) 259-5000,0.12%,0.09%,0.01%,0.01%,0.00%,2.02%,0.02%,10,8609,9,10316,8,71939,6,72653,0,19,2,99,35,163635
50124,USC VERDUGO HILLS HOSPITAL,1812 VERDUGO BLVD,GLENDALE,CA,Los Angeles,91208,(818) 790-7100,0.07%,0.00%,0.06%,0.00%,0.00%,2.94%,0.03%,2,2933,0,1892,12,20336,1,21809,0,22,1,34,16,47026
50122,DAMERON HOSPITAL,525 WEST ACACIA STREET,STOCKTON,CA,San Joaquin,95203,(209) 944-5550,0.16%,0.18%,0.02%,0.01%,0.00%,0.00%,0.03%,3,1872,3,1703,3,15137,1,15137,0,1,0,14,10,33864
50121,ADVENTIST HEALTH HANFORD,115 MALL DRIVE,HANFORD,CA,Kings,93230,(209) 410-7200,0.07%,0.12%,0.01%,0.00%,0.63%,3.95%,0.02%,4,6149,7,5699,4,41690,1,51829,1,158,3,76,20,105601
50118,DOCTORS HOSPITAL OF MANTECA,1205 E NORTH STREET,MANTECA,CA,San Joaquin,95336,(209) 823-3111,0.20%,0.17%,0.02%,0.01%,5.56%,11.76%,0.04%,4,2036,4,2358,3,14440,1,15135,1,18,2,17,15,34004
50116,NORTHRIDGE HOSPITAL MEDICAL CENTER,18300 ROSCOE BLVD,NORTHRIDGE,CA,Los Angeles,91325,(818) 885-8500,0.19%,0.16%,0.03%,0.00%,0.00%,2.82%,0.03%,11,5874,10,6282,14,50327,2,52843,0,67,2,71,39,115464
50115,PALOMAR HEALTH DOWNTOWN CAMPUS,555 EAST VALLEY PARKWAY,ESCONDIDO,CA,San Diego,92025,(760) 739-3000,0.14%,0.07%,0.03%,0.00%,0.00%,2.07%,0.03%,17,11904,5,7202,23,87144,3,92013,0,33,5,242,53,198538
50113,SAN MATEO MEDICAL CENTER,222 W 39TH AVE,SAN MATEO,CA,San Mateo,94403,(650) 573-2222,0.06%,0.00%,0.05%,0.00%,0.00%,3.45%,0.03%,1,1782,0,1490,6,12035,0,12035,0,13,1,29,8,27384
50112,SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL,1250 16TH STREET,SANTA MONICA,CA,Los Angeles,90404,(310) 319-4000,0.12%,0.07%,0.04%,0.00%,0.00%,0.00%,0.03%,6,5056,6,8324,33,78663,3,82500,0,26,0,79,48,174648
50110,LOMPOC VALLEY MEDICAL CENTER,1515 E OCEAN AVENUE,LOMPOC,CA,Santa Barbara,93436,(805) 737-3300,0.06%,0.00%,0.02%,0.00%,0.00%,0.00%,0.02%,1,1751,0,449,2,8055,0,8858,0,11,0,30,3,19154
50108,"SUTTER MEDICAL CENTER, SACRAMENTO",2825 CAPITOL AVENUE,SACRAMENTO,CA,Sacramento,95816,(916) 733-8999,0.18%,0.12%,0.02%,0.00%,0.00%,4.37%,0.03%,21,11408,22,17955,26,122344,4,151193,0,125,10,229,83,303254
50107,MARIAN REGIONAL MEDICAL CENTER,1400 E CHURCH ST,SANTA MARIA,CA,Santa Barbara,93454,(805) 739-3100,0.11%,0.03%,0.01%,0.00%,0.00%,2.65%,0.02%,8,7049,2,6113,7,56961,0,66561,0,148,4,151,21,136983
50104,SAINT FRANCIS MEDICAL CENTER,3630 EAST IMPERIAL HIGHWAY,LYNWOOD,CA,Los Angeles,90262,(310) 900-8900,0.07%,0.08%,0.02%,0.01%,0.00%,0.00%,0.02%,7,9779,7,8865,18,75513,12,83652,0,57,0,89,44,177955
50103,WHITE MEMORIAL MEDICAL CENTER,1720 E CESAR AVENUE,LOS ANGELES,CA,Los Angeles,90033,(323) 268-5000,0.10%,0.16%,0.01%,0.00%,0.00%,1.01%,0.02%,4,4079,8,5137,8,66830,3,79512,0,93,1,99,24,155750
50102,PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER,3865 JACKSON STREET,RIVERSIDE,CA,Riverside,92503,(951) 688-2211,0.15%,0.09%,0.01%,0.00%,0.00%,0.00%,0.02%,7,4546,2,2124,4,31853,1,34646,0,52,0,19,14,73240
50101,SUTTER SOLANO MEDICAL CENTER,300 HOSPITAL DR,VALLEJO,CA,Solano,94589,(707) 554-5280,0.08%,0.03%,0.01%,0.00%,0.00%,0.00%,0.01%,2,2478,1,3271,2,19171,0,19909,0,14,0,65,5,44908
50100,SHARP MEMORIAL HOSPITAL,7901 FROST ST,SAN DIEGO,CA,San Diego,92123,(858) 939-3400,0.09%,0.12%,0.03%,0.01%,0.66%,2.71%,0.03%,13,14250,22,18874,40,128802,8,158802,4,603,11,406,98,321737
50099,SAN ANTONIO REGIONAL HOSPITAL,999 SAN BERNARDINO ROAD,UPLAND,CA,San Bernardino,91786,(714) 985-2811,0.03%,0.04%,0.04%,0.01%,0.00%,0.95%,0.02%,4,11809,5,12648,28,71440,4,77701,0,282,2,210,43,174090
50096,"WEST COVINA MEDICAL CENTER, INC",725 S ORANGE AVE,WEST COVINA,CA,Los Angeles,91790,(626) 338-8481,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,98,0,40,0,1270,0,1270,0,3,0,0,0,2681
50093,SAINT AGNES MEDICAL CENTER,1303 E HERNDON AVE,FRESNO,CA,Fresno,93710,(559) 450-3000,0.05%,0.09%,0.03%,0.01%,0.00%,1.10%,0.02%,8,15173,13,14404,25,97952,7,102138,0,139,2,182,55,229988
50091,COMMUNITY HOSPITAL OF HUNTINGTON PARK,2623 E SLAUSON AVE,HUNTINGTON PARK,CA,Los Angeles,90255,(323) 583-1931,0.07%,0.00%,0.01%,0.00%,0.00%,0.00%,0.01%,1,1335,0,938,1,15339,0,15339,0,1,0,5,2,32957
50090,SONOMA VALLEY HOSPITAL,347 ANDRIEUX ST,SONOMA,CA,Sonoma,95476,(707) 935-5000,0.00%,0.00%,0.04%,0.00%,0.00%,0.00%,0.02%,0,628,0,229,1,2436,0,2436,0,2,0,5,1,5736
50089,COMMUNITY HOSPITAL OF SAN BERNARDINO,1805 MEDICAL CENTER DRIVE,SAN BERNARDINO,CA,San Bernardino,92411,(909) 887-6333,0.15%,0.27%,0.03%,0.00%,0.00%,0.00%,0.03%,4,2669,6,2229,5,19752,1,25822,0,80,0,18,16,50570
50084,ST JOSEPH'S MEDICAL CENTER OF STOCKTON,1800 N CALIFORNIA ST,STOCKTON,CA,San Joaquin,95204,(209) 943-2000,0.01%,0.11%,0.02%,0.00%,0.00%,2.31%,0.02%,2,18869,20,18471,21,85679,2,98405,0,107,3,130,48,221661
50082,ST JOHNS REGIONAL MEDICAL CENTER,1600 N ROSE AVE,OXNARD,CA,Ventura,93030,(805) 988-2500,0.08%,0.15%,0.02%,0.00%,0.00%,2.67%,0.02%,4,4904,6,4129,9,44842,1,46491,0,40,2,75,22,100481
50078,PROVIDENCE LITTLE CO OF MARY MED CTR SAN PEDRO,1300 W 7TH ST,SAN PEDRO,CA,Los Angeles,90732,(310) 832-3311,0.11%,0.00%,0.02%,0.00%,0.00%,0.00%,0.01%,2,1768,0,805,3,17896,0,17896,0,35,0,16,5,38416
50077,SCRIPPS MERCY HOSPITAL,4077 5TH AVE,SAN DIEGO,CA,San Diego,92103,(619) 294-8111,0.15%,0.11%,0.01%,0.00%,0.86%,4.00%,0.02%,23,15346,14,12261,18,132322,4,138583,1,116,11,275,71,298903
50076,KAISER FOUNDATION HOSPITAL - SAN FRANCISCO,2425 GEARY BLVD,SAN FRANCISCO,CA,San Francisco,94115,(415) 833-2646,0.13%,0.08%,0.03%,0.00%,0.00%,3.36%,0.03%,10,7426,8,9686,18,58198,0,67146,0,160,5,149,41,142765
50075,KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND,275 WEST MACARTHUR BOULEVARD,OAKLAND,CA,Alameda,94611,(510) 752-1000,0.17%,0.12%,0.02%,0.00%,1.53%,2.73%,0.03%,24,14425,22,18748,16,91318,3,100176,2,131,6,220,73,225018
50073,KAISER FOUNDATION HOSPITAL AND REHAB CENTER,975 SERENO DR,VALLEJO,CA,Solano,94589,(707) 651-1000,0.06%,0.03%,0.03%,0.00%,0.00%,1.20%,0.02%,2,3440,1,3794,11,37064,1,40359,0,14,2,167,17,84838
50072,KAISER FOUNDATION HOSPITAL - WALNUT CREEK,1425 S MAIN STREET,WALNUT CREEK,CA,Contra Costa,94596,(925) 295-4000,0.09%,0.07%,0.06%,0.00%,1.20%,4.69%,0.04%,6,6333,6,8089,33,53982,0,63050,1,83,9,192,55,131729
50071,KAISER FOUNDATION HOSPITAL-SANTA CLARA,700 LAWRENCE EXPRESSWAY,SANTA CLARA,CA,Santa Clara,95051,(408) 236-6400,0.08%,0.05%,0.03%,0.00%,0.78%,1.06%,0.02%,8,10212,7,15211,27,82324,3,95042,1,128,2,189,48,203106
50070,KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO,1200 EL CAMINO REAL,SOUTH SAN FRANCISCO,CA,San Mateo,94080,(650) 742-3200,0.03%,0.00%,0.02%,0.00%,10.00%,2.94%,0.02%,1,3392,0,2310,4,23236,0,23236,1,10,2,68,8,52252
50069,PROVIDENCE ST. JOSEPH HOSPITAL,1100 WEST STEWART DR,ORANGE,CA,Orange,92868,(714) 633-9111,0.11%,0.02%,0.02%,0.00%,1.22%,3.38%,0.02%,7,6583,1,6154,17,70197,1,78202,3,245,8,237,37,161618
50067,OAK VALLEY HOSPITAL DISTRICT,350 S OAK AVE,OAKDALE,CA,Stanislaus,95361,(209) 847-3011,0.00%,0.00%,0.03%,0.00%,0.00%,0.00%,0.01%,0,564,0,374,1,2967,0,2967,0,0,0,7,1,6879
50063,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,1300 N VERMONT AVE,LOS ANGELES,CA,Los Angeles,90027,(213) 413-3000,0.03%,0.05%,0.01%,0.00%,0.00%,1.25%,0.01%,1,3462,2,4006,4,52622,0,65470,0,65,1,80,8,125705
50060,COMMUNITY REGIONAL MEDICAL CENTER,2823 FRESNO STREET,FRESNO,CA,Fresno,93721,(559) 459-6000,0.29%,0.09%,0.02%,0.01%,0.00%,3.45%,0.04%,31,10802,13,14014,19,86189,9,100016,0,164,6,174,78,211359
50058,GLENDALE MEM HOSPITAL & HLTH CENTER,1420 S CENTRAL AVE,GLENDALE,CA,Los Angeles,91204,(818) 502-1900,0.08%,0.06%,0.04%,0.00%,0.00%,1.47%,0.03%,4,4966,3,4724,10,28467,0,31969,0,26,1,68,18,70220
50057,KAWEAH HEALTH MEDICAL CENTER,400 W MINERAL KING AVE,VISALIA,CA,Tulare,93291,(559) 624-2000,0.16%,0.10%,0.02%,0.02%,4.49%,1.14%,0.03%,11,6985,7,7269,12,76900,14,85225,4,89,1,88,49,176556
50056,ANTELOPE VALLEY HOSPITAL,1600 W AVE J,LANCASTER,CA,Los Angeles,93534,(661) 949-5000,0.09%,0.15%,0.05%,0.00%,0.00%,2.44%,0.04%,14,15386,15,10344,39,83209,1,89769,0,149,4,164,73,199021
50055,CALIFORNIA PACIFIC MEDICAL CENTER - MISSION BERNAL,3555 CESAR CHAVEZ,SAN FRANCISCO,CA,San Francisco,94110,(415) 641-6562,0.24%,0.09%,0.05%,0.00%,1.20%,0.00%,0.04%,5,2095,2,2183,13,24590,0,25893,1,83,0,29,21,54873
50054,SAN GORGONIO MEMORIAL HOSPITAL,600 NORTH HIGHLAND SPRINGS AVENUE,BANNING,CA,Riverside,92220,(951) 845-1121,0.05%,0.18%,0.03%,0.02%,0.00%,0.00%,0.03%,1,2179,2,1126,4,11725,2,12216,0,1,0,8,9,27255
50047,CALIFORNIA PACIFIC MEDICAL CENTER- VAN NESS CAMPUS,1101 VAN NESS AVENUE,SAN FRANCISCO,CA,Placer,94109,(415) 600-6000,0.06%,0.05%,0.10%,0.00%,0.00%,1.10%,0.05%,4,6907,5,10113,71,71679,3,88421,0,172,2,181,85,177473
50045,EL CENTRO REGIONAL MEDICAL CENTER,1415 ROSS AVENUE,EL CENTRO,CA,Imperial,92243,(760) 339-7100,0.37%,0.55%,0.03%,0.00%,0.00%,3.23%,0.07%,17,4611,17,3106,9,28104,0,29702,0,11,1,31,44,65565
50043,ALTA BATES SUMMIT MEDICAL CENTER,350 HAWTHORNE AVENUE,OAKLAND,CA,Alameda,94609,(510) 655-4000,0.00%,0.03%,0.06%,0.01%,1.30%,2.03%,0.03%,0,7733,3,11430,31,50496,4,50496,1,77,3,148,42,120380
50042,ST ELIZABETH COMMUNITY HOSPITAL,2550 SISTER MARY COLUMBA DRIVE,RED BLUFF,CA,Tehama,96080,(530) 529-8012,0.08%,0.00%,0.01%,0.02%,0.00%,0.00%,0.02%,1,1198,0,592,1,10613,2,11543,0,75,0,49,4,24070
50040,LAC/OLIVE VIEW-UCLA MEDICAL CENTER,14445 OLIVE VIEW DRIVE,SYLMAR,CA,Los Angeles,91342,(818) 364-1555,0.15%,0.22%,0.02%,0.00%,1.36%,0.00%,0.03%,7,4781,14,6371,9,42107,2,46235,2,147,0,93,34,99734
50039,ENLOE MEDICAL CENTER,1531 ESPLANADE,CHICO,CA,Butte,95926,(530) 332-7300,0.02%,0.01%,0.05%,0.00%,0.00%,0.66%,0.03%,3,16805,1,13494,43,79504,2,83973,0,50,1,151,50,193977
50038,SANTA CLARA VALLEY MEDICAL CENTER,751 SOUTH BASCOM AVENUE,SAN JOSE,CA,Santa Clara,95128,(408) 885-5000,0.16%,0.14%,0.06%,0.01%,1.67%,4.35%,0.05%,32,19968,35,24303,86,145105,8,151018,2,120,6,138,169,340652
50036,BAKERSFIELD MEMORIAL HOSPITAL,420 34TH ST,BAKERSFIELD,CA,Kern,93301,(661) 327-1792,0.10%,0.06%,0.04%,0.01%,0.43%,1.57%,0.03%,9,8981,6,9252,22,61760,5,74047,1,232,2,127,45,154399
50030F,SEATTLE VA MEDICAL CENTER (VA PUGET SOUND HEALTHCARE SYSTEM),1660 S. COLUMBIAN WAY,SEATTLE,WA,King,98108,(206) 764-2299,0.04%,0.24%,0.00%,0.00%,0.00%,0.00%,0.14%,1,2620,6,2477,0,0,0,0,0,0,0,0,7,5097
50030,OROVILLE HOSPITAL,2767 OLIVE HIGHWAY,OROVILLE,CA,Butte,95966,(530) 533-8500,0.02%,0.06%,0.01%,0.00%,5.26%,0.00%,0.01%,1,6461,1,1711,6,46759,1,48101,1,19,0,35,10,103086
50028,MAD RIVER COMMUNITY HOSPITAL,3800 JANES RD,ARCATA,CA,Humboldt,95521,(707) 822-3621,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,1165,0,984,0,7740,0,8354,0,19,0,26,0,18288
50026,GROSSMONT HOSPITAL,5555 GROSSMONT CENTER DRIVE BOX 58,LA MESA,CA,San Diego,91942,(619) 465-0711,0.06%,0.02%,0.03%,0.00%,1.39%,1.35%,0.02%,9,15173,2,12769,29,113608,6,120524,1,72,3,222,50,262368
50025,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,200 WEST ARBOR DRIVE,SAN DIEGO,CA,San Diego,92103,(619) 543-6222,0.12%,0.08%,0.07%,0.01%,0.32%,1.51%,0.05%,25,20662,23,29545,133,194687,19,206268,1,312,7,463,208,451937
50024,PARADISE VALLEY HOSPITAL,2400 EAST 4TH ST,NATIONAL CITY,CA,San Diego,91950,(619) 470-4321,0.00%,0.17%,0.01%,0.01%,0.00%,0.00%,0.01%,0,1764,2,1182,1,18198,1,19273,0,1,0,2,4,40420
50022,RIVERSIDE COMMUNITY HOSPITAL,4445 MAGNOLIA AVENUE,RIVERSIDE,CA,Riverside,92501,(951) 788-3000,0.08%,0.04%,0.04%,0.00%,0.00%,0.00%,0.02%,11,13605,6,15454,46,118859,3,123810,0,154,0,280,66,272162
50017,MERCY GENERAL HOSPITAL,4001 J ST,SACRAMENTO,CA,Sacramento,95819,(916) 453-4453,0.17%,0.08%,0.03%,0.00%,0.57%,0.67%,0.03%,16,9397,7,9154,16,56613,2,60844,1,175,1,150,43,136333
500154,MULTICARE COVINGTON MEDICAL CENTER,17700 SE 272ND ST,COVINGTON,WA,King,98042,(253) 372-7400,0.00%,0.00%,0.05%,0.00%,0.00%,0.00%,0.02%,0,359,0,346,3,5536,0,5895,0,1,0,3,3,12140
500152,SWEDISH ISSAQUAH,751 NE BLAKELY DR,ISSAQUAH,WA,King,98029,(425) 313-4000,0.00%,0.10%,0.00%,0.01%,0.82%,1.32%,0.01%,0,3299,3,3052,0,25650,3,28744,1,122,1,76,8,60943
500151,ST ANTHONY HOSPITAL,11567 CANTERWOOD BOULEVARD NW,GIG HARBOR,WA,Pierce,98332,(253) 530-2050,0.00%,0.00%,0.01%,0.00%,0.00%,0.00%,0.01%,0,4765,0,5158,4,32523,0,32523,0,207,0,68,4,75244
500150,LEGACY SALMON CREEK MEDICAL CENTER,2211 NE 139TH STREET,VANCOUVER,WA,Clark,98686,(360) 487-1000,0.09%,0.03%,0.01%,0.00%,2.20%,1.46%,0.01%,4,4650,1,3455,7,57146,0,61666,2,91,2,137,16,127145
50014F,NH Oak Harbor,3475 North Saratoga Street,Oak Harbor,WA,Island,98277,(360) 257-9500,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500148,CONFLUENCE HEALTH- WENATCHEE VALLEY HOSP & CLINICS,820 NORTH CHELAN AVENUE,WENATCHEE,WA,Chelan,98801,(509) 663-8711,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,293,0,72,0,1184,0,1184,0,0,0,0,0,2733
500141,ST FRANCIS COMMUNITY HOSPITAL,34515 9TH AVENUE SOUTH,FEDERAL WAY,WA,King,98003,(253) 944-8100,0.07%,0.12%,0.02%,0.01%,1.92%,2.27%,0.03%,4,6033,6,5160,7,35799,2,38226,1,52,2,88,22,85358
50014,SUTTER AMADOR HOSPITAL,200 MISSION BLVD,JACKSON,CA,Amador,95642,(209) 223-7500,0.00%,0.00%,0.03%,0.00%,0.00%,2.38%,0.02%,0,1367,0,1240,3,9279,0,9730,0,0,1,42,4,21658
500139,CAPITAL MEDICAL CENTER,3900 CAPITAL MALL DR SW,OLYMPIA,WA,Thurston,98502,(360) 754-5858,0.00%,0.08%,0.01%,0.01%,3.70%,0.00%,0.02%,0,2147,1,1317,2,14240,2,15058,1,27,0,78,6,32867
50013,ADVENTIST HEALTH ST HELENA,10 WOODLAND ROAD,SAINT HELENA,CA,Napa,94574,(707) 963-3611,0.05%,0.00%,0.01%,0.00%,0.00%,14.29%,0.02%,1,2213,0,1951,1,10137,0,10352,0,0,2,14,4,24667
500129,TACOMA GENERAL ALLENMORE HOSPITAL,315 S MLK JR WAY,Tacoma,WA,Pierce,98405,(253) 403-1000,0.10%,0.05%,0.05%,0.01%,1.16%,1.67%,0.03%,15,14869,10,19814,40,85759,6,111875,1,86,4,239,76,232642
500124,EVERGREENHEALTH MEDICAL CENTER,12040 NE 128TH STREET,KIRKLAND,WA,King,98034,(425) 899-1000,0.17%,0.06%,0.02%,0.01%,0.51%,1.39%,0.02%,14,8004,3,5286,12,69006,4,77184,1,197,2,144,36,159821
50011F,SPOKANE VA MEDICAL CENTER,4815 N. ASSEMBLY STREET,SPOKANE,WA,Spokane,99205,(509) 434-7000,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,244,0,175,0,0,0,0,0,0,0,0,0,419
500119,MULTICARE VALLEY HOSPITAL,12606 EAST MISSION AVENUE,SPOKANE,WA,Spokane,99216,(509) 924-6650,0.08%,0.10%,0.02%,0.00%,0.00%,0.00%,0.02%,3,3709,3,2871,4,21733,0,21733,0,65,0,93,10,50204
500108,ST JOSEPH MEDICAL CENTER,1717 SOUTH J STREET,Tacoma,WA,Pierce,98405,(253) 627-4101,0.08%,0.03%,0.03%,0.00%,0.00%,0.79%,0.02%,10,12988,5,15106,35,110363,5,123334,0,255,2,254,57,262300
50009,PROVIDENCE QUEEN OF THE VALLEY MEDICAL CENTER,1000 TRANCAS ST,NAPA,CA,Napa,94558,(707) 252-4411,0.11%,0.04%,0.02%,0.00%,0.00%,1.64%,0.02%,4,3527,1,2660,5,23501,1,26053,0,14,1,61,12,55816
500088,VALLEY MEDICAL CENTER,400 S 43RD ST,RENTON,WA,King,98055,(425) 228-3450,0.10%,0.05%,0.06%,0.00%,0.00%,1.14%,0.04%,11,11534,7,13811,51,80850,2,89275,0,204,2,175,73,195849
500084,EVERGREENHEALTH MONROE,14701 179TH AVE SE,MONROE,WA,Snohomish,98272,(360) 794-7497,0.00%,0.00%,0.13%,0.03%,0.00%,5.56%,0.08%,0,854,0,245,5,3825,1,3825,0,1,1,18,7,8768
50008,CALIFORNIA PACIFIC MEDICAL CTR-DAVIES CAMPUS HOSP,601 DUBOCE AVENUE,SAN FRANCISCO,CA,Placer,94117,(415) 600-6000,0.20%,0.00%,0.06%,0.00%,0.00%,0.00%,0.04%,5,2493,0,2806,10,18008,0,18008,0,6,0,16,15,41337
500079,MULTICARE GOOD SAMARITAN HOSPITAL,401 15TH AVENUE SE,PUYALLUP,WA,King,98372,(253) 697-2102,0.02%,0.06%,0.03%,0.01%,0.00%,0.00%,0.02%,2,10754,6,10830,21,82706,5,87413,0,43,0,174,34,191920
500077,PROVIDENCE HOLY FAMILY HOSPITAL,5633 NORTH LIDGERWOOD,SPOKANE,WA,Spokane,99208,(509) 482-2450,0.12%,0.04%,0.03%,0.00%,0.00%,0.87%,0.02%,6,4867,3,6722,11,36156,0,36332,0,52,1,115,21,84244
500072,OLYMPIC MEDICAL CENTER,939 CAROLINE ST,PORT ANGELES,WA,Clallam,98362,(360) 417-7000,0.07%,0.05%,0.06%,0.00%,0.00%,1.82%,0.04%,2,2894,1,2188,8,13402,0,14336,0,60,1,55,12,32935
50007,PENINSULA MEDICAL CENTER,1501 TROUSDALE DRIVE,BURLINGAME,CA,San Mateo,94010,(650) 696-5400,0.05%,0.04%,0.02%,0.00%,2.70%,0.75%,0.02%,3,5761,2,5392,10,46888,1,50593,2,74,1,134,19,108842
50006F,NH Bremerton,1 Boone Road,BREMERTON,WA,Kitsap,98312,(360) 475-4232,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,114,0,0,0,0,0,0,0,0,0,0,0,114
500064,HARBORVIEW MEDICAL CENTER,325 9TH AVENUE,SEATTLE,WA,King,98104,(206) 731-3000,0.26%,0.19%,0.08%,0.02%,0.00%,5.26%,0.08%,68,26391,37,19944,91,119413,18,119413,0,10,7,133,221,285304
500060,CASCADE VALLEY HOSPITAL,330 S STILLAGUAMISH AVE,ARLINGTON,WA,Snohomish,98223,(360) 435-2133,0.11%,0.13%,0.03%,0.00%,0.00%,0.00%,0.03%,1,903,1,746,2,6363,0,6546,0,1,0,38,4,14597
50006,PROVIDENCE ST JOSEPH HOSPITAL,2700 DOLBEER ST,EUREKA,CA,Humboldt,95501,(707) 445-8121,0.14%,0.00%,0.03%,0.01%,0.00%,3.88%,0.03%,7,4882,0,3937,11,33687,2,35091,0,94,4,103,24,77794
50005F,Madigan AMC (FT Lewis),9040 Jackson Avenue,Tacoma,WA,Pierce,98431,(253) 968-1110,0.06%,0.05%,0.01%,0.00%,0.00%,0.00%,0.02%,2,3378,2,3821,2,23237,0,0,0,0,0,0,6,30436
500058,KADLEC REGIONAL MEDICAL CENTER,888 SWIFT BLVD,RICHLAND,WA,Benton,99352,(509) 946-4611,0.05%,0.06%,0.03%,0.01%,0.00%,0.00%,0.02%,6,11408,6,9801,20,69170,5,79873,0,71,0,244,37,170567
500054,PROV SACRED HRT MED CTR & CHILDS HOSP.,101 WEST 8TH AVENUE,SPOKANE,WA,Spokane,99204,(509) 474-3040,0.09%,0.03%,0.02%,0.00%,0.00%,1.60%,0.02%,12,12739,7,21678,27,143984,3,160054,0,328,7,438,56,339221
500053,TRIOS HEALTH,900 SOUTH AUBURN STREET,KENNEWICK,WA,Benton,99336,(509) 586-6111,0.05%,0.14%,0.01%,0.01%,0.00%,0.00%,0.02%,2,3683,4,2839,3,21113,2,23055,0,13,0,39,11,50742
500052,KAISER PERMANENTE CENTRAL HOSPITAL,201 - 16TH AVENUE EAST,SEATTLE,WA,King,98112,(206) 326-3000,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,90,0,25,0,611,0,611,0,0,0,0,0,1337
500051,OVERLAKE HOSPITAL MEDICAL CENTER,1035-116TH AVE NE,BELLEVUE,WA,King,98004,(425) 688-5000,0.08%,0.06%,0.02%,0.00%,0.00%,1.11%,0.02%,6,7181,5,8326,12,73728,1,77246,0,395,3,270,27,167146
500050,PEACEHEALTH SOUTHWEST MEDICAL CENTER,400 NE MOTHER JOSEPH PLACE,VANCOUVER,WA,Clark,98668,(360) 256-2000,0.08%,0.04%,0.02%,0.01%,1.55%,1.90%,0.02%,6,7934,4,9354,17,84155,5,89396,3,193,4,210,39,191242
500044,DEACONESS MEDICAL CENTER,W 800 FIFTH AVENUE,SPOKANE,WA,Spokane,99210,(509) 473-5800,0.06%,0.02%,0.02%,0.00%,0.00%,0.98%,0.02%,6,10003,2,11116,9,48703,0,53646,0,61,2,204,19,123733
